File Name Group ChIP Mate
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_Input_DNA/Exp2_9_h_Input_DNA_TTGGTA_L006_R1_002.fastq.gz Exp2_9h_PolII_Input PolII_9h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_Input_DNA/Exp2_9_h_Input_DNA_TTGGTA_L005_R1_002.fastq.gz Exp2_9h_PolII_Input PolII_9h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_Input_DNA/Exp2_9_h_Input_DNA_TTGGTA_L008_R1_001.fastq.gz Exp2_9h_PolII_Input PolII_9h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_Input_DNA/Exp2_9_h_Input_DNA_TTGGTA_L008_R1_002.fastq.gz Exp2_9h_PolII_Input PolII_9h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_Input_DNA/Exp2_9_h_Input_DNA_TTGGTA_L007_R1_001.fastq.gz Exp2_9h_PolII_Input PolII_9h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_Input_DNA/Exp2_9_h_Input_DNA_TTGGTA_L007_R1_002.fastq.gz Exp2_9h_PolII_Input PolII_9h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_Input_DNA/Exp2_9_h_Input_DNA_TTGGTA_L006_R1_001.fastq.gz Exp2_9h_PolII_Input PolII_9h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_H3K27me3/Exp2_Un-synchronized_cells_control_H3K27me3_GGCTAC_L008_R1_001.fastq.gz Exp2_Unsynchronized_H3K27me3 H3K27me3_Unsynchronized ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_H3K27me3/Exp2_Un-synchronized_cells_control_H3K27me3_GGCTAC_L007_R1_001.fastq.gz Exp2_Unsynchronized_H3K27me3 H3K27me3_Unsynchronized ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_H3K27me3/Exp2_Un-synchronized_cells_control_H3K27me3_GGCTAC_L006_R1_001.fastq.gz Exp2_Unsynchronized_H3K27me3 H3K27me3_Unsynchronized ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_H3K27me3/Exp2_Un-synchronized_cells_control_H3K27me3_GGCTAC_L005_R1_001.fastq.gz Exp2_Unsynchronized_H3K27me3 H3K27me3_Unsynchronized ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_Input_DNA/Exp2_Un-synchronized_cells_control_Input_DNA_TAGTCT_L007_R1_001.fastq.gz Exp2_Unsynchronized_H3K27me3_Input H3K27me3_Unsynchronized Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_Input_DNA/Exp2_Un-synchronized_cells_control_Input_DNA_TAGTCT_L008_R1_002.fastq.gz Exp2_Unsynchronized_H3K27me3_Input H3K27me3_Unsynchronized Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_Input_DNA/Exp2_Un-synchronized_cells_control_Input_DNA_TAGTCT_L005_R1_001.fastq.gz Exp2_Unsynchronized_H3K27me3_Input H3K27me3_Unsynchronized Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_Input_DNA/Exp2_Un-synchronized_cells_control_Input_DNA_TAGTCT_L005_R1_002.fastq.gz Exp2_Unsynchronized_H3K27me3_Input H3K27me3_Unsynchronized Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_Input_DNA/Exp2_Un-synchronized_cells_control_Input_DNA_TAGTCT_L006_R1_002.fastq.gz Exp2_Unsynchronized_H3K27me3_Input H3K27me3_Unsynchronized Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_Input_DNA/Exp2_Un-synchronized_cells_control_Input_DNA_TAGTCT_L006_R1_001.fastq.gz Exp2_Unsynchronized_H3K27me3_Input H3K27me3_Unsynchronized Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_Input_DNA/Exp2_Un-synchronized_cells_control_Input_DNA_TAGTCT_L008_R1_001.fastq.gz Exp2_Unsynchronized_H3K27me3_Input H3K27me3_Unsynchronized Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_Input_DNA/Exp2_Un-synchronized_cells_control_Input_DNA_TAGTCT_L007_R1_002.fastq.gz Exp2_Unsynchronized_H3K27me3_Input H3K27me3_Unsynchronized Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_H3K4me3/Exp2_Un-synchronized_cells_control_H3K4me3_ATCACG_L006_R1_001.fastq.gz Exp2_Unsynchronized_H3K4me3 H3K4me3_Unsynchronized ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_H3K4me3/Exp2_Un-synchronized_cells_control_H3K4me3_ATCACG_L007_R1_001.fastq.gz Exp2_Unsynchronized_H3K4me3 H3K4me3_Unsynchronized ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_H3K4me3/Exp2_Un-synchronized_cells_control_H3K4me3_ATCACG_L008_R1_001.fastq.gz Exp2_Unsynchronized_H3K4me3 H3K4me3_Unsynchronized ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_H3K4me3/Exp2_Un-synchronized_cells_control_H3K4me3_ATCACG_L005_R1_001.fastq.gz Exp2_Unsynchronized_H3K4me3 H3K4me3_Unsynchronized ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_Input_DNA/Exp2_Un-synchronized_cells_control_Input_DNA_TAGTCT_L007_R1_001.fastq.gz Exp2_Unsynchronized_H3K4me3_Input H3K4me3_Unsynchronized Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_Input_DNA/Exp2_Un-synchronized_cells_control_Input_DNA_TAGTCT_L008_R1_002.fastq.gz Exp2_Unsynchronized_H3K4me3_Input H3K4me3_Unsynchronized Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_Input_DNA/Exp2_Un-synchronized_cells_control_Input_DNA_TAGTCT_L005_R1_001.fastq.gz Exp2_Unsynchronized_H3K4me3_Input H3K4me3_Unsynchronized Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_Input_DNA/Exp2_Un-synchronized_cells_control_Input_DNA_TAGTCT_L005_R1_002.fastq.gz Exp2_Unsynchronized_H3K4me3_Input H3K4me3_Unsynchronized Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_Input_DNA/Exp2_Un-synchronized_cells_control_Input_DNA_TAGTCT_L006_R1_002.fastq.gz Exp2_Unsynchronized_H3K4me3_Input H3K4me3_Unsynchronized Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_Input_DNA/Exp2_Un-synchronized_cells_control_Input_DNA_TAGTCT_L006_R1_001.fastq.gz Exp2_Unsynchronized_H3K4me3_Input H3K4me3_Unsynchronized Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_Input_DNA/Exp2_Un-synchronized_cells_control_Input_DNA_TAGTCT_L008_R1_001.fastq.gz Exp2_Unsynchronized_H3K4me3_Input H3K4me3_Unsynchronized Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_Input_DNA/Exp2_Un-synchronized_cells_control_Input_DNA_TAGTCT_L007_R1_002.fastq.gz Exp2_Unsynchronized_H3K4me3_Input H3K4me3_Unsynchronized Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_Polymerase_II/Exp2_Un-synchronized_cells_control_Polymerase_II_TCGAGC_L005_R1_002.fastq.gz Exp2_Unsynchronized_PolII PolII_Unsynchronized ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_Polymerase_II/Exp2_Un-synchronized_cells_control_Polymerase_II_TCGAGC_L008_R1_002.fastq.gz Exp2_Unsynchronized_PolII PolII_Unsynchronized ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_Polymerase_II/Exp2_Un-synchronized_cells_control_Polymerase_II_TCGAGC_L007_R1_001.fastq.gz Exp2_Unsynchronized_PolII PolII_Unsynchronized ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_Polymerase_II/Exp2_Un-synchronized_cells_control_Polymerase_II_TCGAGC_L007_R1_002.fastq.gz Exp2_Unsynchronized_PolII PolII_Unsynchronized ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_Polymerase_II/Exp2_Un-synchronized_cells_control_Polymerase_II_TCGAGC_L006_R1_002.fastq.gz Exp2_Unsynchronized_PolII PolII_Unsynchronized ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_Polymerase_II/Exp2_Un-synchronized_cells_control_Polymerase_II_TCGAGC_L006_R1_001.fastq.gz Exp2_Unsynchronized_PolII PolII_Unsynchronized ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_Polymerase_II/Exp2_Un-synchronized_cells_control_Polymerase_II_TCGAGC_L005_R1_001.fastq.gz Exp2_Unsynchronized_PolII PolII_Unsynchronized ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_Polymerase_II/Exp2_Un-synchronized_cells_control_Polymerase_II_TCGAGC_L008_R1_001.fastq.gz Exp2_Unsynchronized_PolII PolII_Unsynchronized ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_Input_DNA/Exp2_Un-synchronized_cells_control_Input_DNA_TAGTCT_L007_R1_001.fastq.gz Exp2_Unsynchronized_PolII_Input PolII_Unsynchronized Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_Input_DNA/Exp2_Un-synchronized_cells_control_Input_DNA_TAGTCT_L008_R1_002.fastq.gz Exp2_Unsynchronized_PolII_Input PolII_Unsynchronized Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_Input_DNA/Exp2_Un-synchronized_cells_control_Input_DNA_TAGTCT_L005_R1_001.fastq.gz Exp2_Unsynchronized_PolII_Input PolII_Unsynchronized Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_Input_DNA/Exp2_Un-synchronized_cells_control_Input_DNA_TAGTCT_L005_R1_002.fastq.gz Exp2_Unsynchronized_PolII_Input PolII_Unsynchronized Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_Input_DNA/Exp2_Un-synchronized_cells_control_Input_DNA_TAGTCT_L006_R1_002.fastq.gz Exp2_Unsynchronized_PolII_Input PolII_Unsynchronized Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_Input_DNA/Exp2_Un-synchronized_cells_control_Input_DNA_TAGTCT_L006_R1_001.fastq.gz Exp2_Unsynchronized_PolII_Input PolII_Unsynchronized Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_Input_DNA/Exp2_Un-synchronized_cells_control_Input_DNA_TAGTCT_L008_R1_001.fastq.gz Exp2_Unsynchronized_PolII_Input PolII_Unsynchronized Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_Un-synchronized_cells_control_Input_DNA/Exp2_Un-synchronized_cells_control_Input_DNA_TAGTCT_L007_R1_002.fastq.gz Exp2_Unsynchronized_PolII_Input PolII_Unsynchronized Input 1
